Date,machine_hours,idle_percentage,operating_percentage,total_fuel,gal_hour,Shovel
2024-03-16,12.09,23.0,77.0,36.2499,2.9984,CAT MOTO
2024-03-15,11.701,16.0,84.0,40.4999,3.4612,CAT MOTO
2024-03-14,8.621,17.0,83.0,31.3749,3.6394,CAT MOTO
2024-03-13,11.938,18.0,82.0,38.7501,3.2459,CAT MOTO
2024-03-12,11.009,15.0,85.0,35.2501,3.2019,CAT MOTO
2024-03-11,9.834,20.0,80.0,31.75,3.2286,CAT MOTO
2024-03-10,10.57,28.0,72.0,29.0,2.7436,CAT MOTO
2024-03-09,12.811,25.0,75.0,37.7499,2.9467,CAT MOTO
2024-03-08,12.09,14.0,86.0,41.2499,3.4119,CAT MOTO
2024-03-07,8.486,21.0,79.0,24.75,2.9166,CAT MOTO
2024-03-06,12.575,22.0,78.0,35.8751,2.8529,CAT MOTO
2024-03-05,10.425,33.0,67.0,27.7499,2.6619,CAT MOTO
2024-03-04,7.918,24.0,76.0,22.75,2.8732,CAT MOTO
2024-03-03,8.679,9.0,91.0,26.875,3.0965,CAT MOTO
2024-03-02,11.386,15.0,85.0,35.5,3.1179,CAT MOTO
2024-03-01,11.481,21.0,79.0,34.2499,2.9832,CAT MOTO
2024-02-29,12.546,20.0,80.0,37.625,2.999,CAT MOTO
2024-02-28,12.889,8.0,92.0,43.25,3.3556,CAT MOTO
2024-02-27,13.013,17.0,83.0,41.2499,3.1699,CAT MOTO
2024-02-26,13.01,12.0,88.0,42.1249,3.2379,CAT MOTO
2024-02-25,7.574,15.0,85.0,24.2499,3.2017,CAT MOTO
2024-02-24,10.431,16.0,84.0,32.9998,3.1636,CAT MOTO
2024-02-23,11.368,12.0,88.0,38.125,3.3537,CAT MOTO
2024-02-22,6.626,16.0,84.0,22.1249,3.3391,CAT MOTO
2024-02-21,10.028,16.0,84.0,31.75,3.1661,CAT MOTO
2024-02-20,12.754,15.0,85.0,47.2501,3.7047,CAT MOTO
2024-02-19,12.638,10.0,90.0,44.3751,3.5112,CAT MOTO
2024-02-18,6.126,21.0,79.0,19.875,3.2444,CAT MOTO
2024-02-17,4.753,12.0,88.0,14.875,3.1296,CAT MOTO
2024-02-16,1.397,25.0,75.0,3.2501,2.3265,CAT MOTO
2024-02-15,15.51,14.0,86.0,53.875,3.4736,CAT MOTO
2024-02-14,13.466,20.0,80.0,44.3751,3.2953,CAT MOTO
2024-02-13,14.794,19.0,81.0,47.5,3.2107,CAT MOTO
2024-02-12,12.435,15.0,85.0,40.375,3.2469,CAT MOTO
2024-02-11,12.596,19.0,81.0,44.0,3.4932,CAT MOTO
2024-02-10,16.638,15.0,85.0,58.3749,3.5085,CAT MOTO
2024-02-09,8.557,26.0,74.0,26.6251,3.1115,CAT MOTO
2024-02-08,14.699,15.0,85.0,55.875,3.8013,CAT MOTO
2024-02-07,13.195,14.0,86.0,54.2501,4.1114,CAT MOTO
2024-02-06,17.048,22.0,78.0,51.3748,3.0135,CAT MOTO
2024-02-05,12.919,16.0,84.0,46.3749,3.5897,CAT MOTO
2024-02-04,6.588,7.0,93.0,26.7501,4.0604,CAT MOTO
2024-02-03,8.349,14.0,86.0,30.5,3.6531,CAT MOTO
2024-02-02,9.503,21.0,79.0,33.7501,3.5515,CAT MOTO
2024-02-01,11.555,22.0,78.0,39.1249,3.386,CAT MOTO
2024-01-31,12.235,32.0,68.0,32.5,2.6563,CAT MOTO
2024-01-30,10.806,22.0,78.0,34.625,3.2042,CAT MOTO
2024-01-29,11.334,29.0,71.0,32.5,2.8675,CAT MOTO
2024-01-28,9.361,12.0,88.0,41.0,4.3799,CAT MOTO
2024-01-27,4.814,22.0,78.0,17.8749,3.7131,CAT MOTO
2024-01-17,6.517,25.0,75.0,20.3751,3.1264,CAT MOTO
2024-01-16,15.993,17.0,83.0,51.8749,3.2436,CAT MOTO
2024-01-15,13.168,19.0,81.0,43.4999,3.3034,CAT MOTO
2024-01-14,11.952,28.0,72.0,36.0,3.0121,CAT MOTO
2024-01-13,15.562,22.0,78.0,56.8749,3.6547,CAT MOTO
2024-01-12,6.986,27.0,73.0,23.0001,3.2923,CAT MOTO
2024-01-05,1.456,41.0,59.0,2.875,1.9746,CAT MOTO
2024-01-04,18.133,29.0,71.0,47.5,2.6195,CAT MOTO
2024-01-03,11.843,16.0,84.0,34.625,2.9237,CAT MOTO
2024-01-02,3.96,13.0,87.0,12.2499,3.0934,CAT MOTO
2024-12-28,9.127,7.0,93.0,92.875,10.1759,CAT D8T-3
2024-12-27,15.238,7.0,93.0,163.1249,10.7051,CAT D8T-3
2024-12-26,12.871,7.0,93.0,148.4998,11.5376,CAT D8T-3
2024-12-25,5.356,5.0,95.0,64.7499,12.0892,CAT D8T-3
2024-12-24,2.827,19.0,81.0,28.375,10.0371,CAT D8T-3
2024-12-23,7.152,9.0,91.0,61.2499,8.564,CAT D8T-3
2024-12-22,11.486,17.0,83.0,109.0,9.4898,CAT D8T-3
2024-12-21,11.727,13.0,87.0,119.75,10.2115,CAT D8T-3
2024-12-20,13.514,11.0,89.0,129.7499,9.6011,CAT D8T-3
2024-12-19,12.434,25.0,75.0,97.9999,7.8816,CAT D8T-3
2024-12-18,11.674,8.0,92.0,115.9998,9.9366,CAT D8T-3
2024-12-17,12.539,8.0,92.0,135.875,10.8362,CAT D8T-3
2024-12-16,11.175,18.0,82.0,100.9998,9.038,CAT D8T-3
2024-12-15,10.33,8.0,92.0,97.2499,9.4143,CAT D8T-3
2024-12-14,13.206,31.0,69.0,91.375,6.9192,CAT D8T-3
2024-12-13,13.572,12.0,88.0,113.8748,8.3904,CAT D8T-3
2024-12-12,17.044,13.0,87.0,160.3749,9.4095,CAT D8T-3
2024-12-11,19.153,8.0,92.0,209.8749,10.9578,CAT D8T-3
2024-12-10,16.337,15.0,85.0,152.4999,9.3346,CAT D8T-3
2024-12-09,14.434,23.0,77.0,131.3748,9.1018,CAT D8T-3
2024-12-08,12.724,16.0,84.0,102.8749,8.0851,CAT D8T-3
2024-12-07,14.452,17.0,83.0,122.2498,8.459,CAT D8T-3
2024-12-06,12.746,14.0,86.0,120.4999,9.4539,CAT D8T-3
2024-12-05,12.301,16.0,84.0,114.3749,9.298,CAT D8T-3
2024-12-04,11.434,8.0,92.0,132.6249,11.5992,CAT D8T-3
2024-12-03,6.369,10.0,90.0,68.0,10.6767,CAT D8T-3
2024-12-02,12.374,5.0,95.0,141.5,11.4353,CAT D8T-3
2024-12-01,11.996,18.0,82.0,116.4999,9.7116,CAT D8T-3
2024-11-30,15.369,35.0,65.0,109.3749,7.1166,CAT D8T-3
2024-11-29,15.786,15.0,85.0,146.2498,9.2645,CAT D8T-3
2024-11-28,19.044,12.0,88.0,221.1249,11.6113,CAT D8T-3
2024-11-27,14.186,14.0,86.0,112.2499,7.9127,CAT D8T-3
2024-11-26,18.233,12.0,88.0,197.1249,10.8114,CAT D8T-3
2024-11-25,13.619,3.0,97.0,165.8749,12.1797,CAT D8T-3
2024-11-24,9.003,11.0,89.0,93.8748,10.4271,CAT D8T-3
2024-11-23,11.228,13.0,87.0,110.8748,9.8749,CAT D8T-3
2024-11-22,13.952,11.0,89.0,145.7498,10.4465,CAT D8T-3
2024-11-21,14.361,15.0,85.0,131.3748,9.148,CAT D8T-3
2024-11-20,14.708,24.0,76.0,144.375,9.8161,CAT D8T-3
2024-11-19,17.37,14.0,86.0,121.4998,6.9948,CAT D8T-3
2024-11-18,8.8,15.0,85.0,72.3749,8.2244,CAT D8T-3
2024-11-17,6.576,13.0,87.0,58.3749,8.877,CAT D8T-3
2024-11-16,14.021,26.0,74.0,105.375,7.5155,CAT D8T-3
2024-11-15,12.179,21.0,79.0,100.2498,8.2314,CAT D8T-3
2024-11-14,13.831,13.0,87.0,123.7498,8.9473,CAT D8T-3
2024-11-13,14.302,20.0,80.0,120.4999,8.4254,CAT D8T-3
2024-11-12,8.705,15.0,85.0,72.6248,8.3429,CAT D8T-3
2024-11-11,8.072,12.0,88.0,69.7499,8.641,CAT D8T-3
2024-11-10,5.376,9.0,91.0,57.25,10.6492,CAT D8T-3
2024-11-09,9.087,17.0,83.0,75.4998,8.3086,CAT D8T-3
2024-11-08,15.243,22.0,78.0,128.25,8.4137,CAT D8T-3
2024-11-07,6.537,18.0,82.0,59.2498,9.0638,CAT D8T-3
2024-11-06,16.268,18.0,82.0,154.375,9.4895,CAT D8T-3
2024-11-05,13.724,11.0,89.0,133.6248,9.7366,CAT D8T-3
2024-11-04,7.495,9.0,91.0,70.75,9.4396,CAT D8T-3
2024-11-03,8.561,3.0,97.0,98.1248,11.4618,CAT D8T-3
2024-11-02,10.588,11.0,89.0,107.8749,10.1884,CAT D8T-3
2024-11-01,13.827,6.0,94.0,151.5,10.9568,CAT D8T-3
2024-10-31,5.928,6.0,94.0,63.3749,10.6908,CAT D8T-3
2024-10-30,9.114,7.0,93.0,94.75,10.3961,CAT D8T-3
2024-10-29,9.354,18.0,82.0,87.125,9.3142,CAT D8T-3
2024-10-28,9.202,5.0,95.0,104.9999,11.4106,CAT D8T-3
2024-10-27,11.999,15.0,85.0,117.2498,9.7716,CAT D8T-3
2024-10-26,17.849,19.0,81.0,151.5,8.4879,CAT D8T-3
2024-10-25,18.677,16.0,84.0,167.6248,8.9749,CAT D8T-3
2024-10-24,13.301,11.0,89.0,133.9999,10.0744,CAT D8T-3
2024-10-23,17.947,9.0,91.0,183.375,10.2176,CAT D8T-3
2024-10-22,13.903,10.0,90.0,131.4998,9.4584,CAT D8T-3
2024-10-21,12.973,9.0,91.0,128.25,9.8859,CAT D8T-3
2024-10-20,9.033,22.0,78.0,70.4998,7.8047,CAT D8T-3
2024-10-19,3.899,14.0,86.0,36.875,9.4575,CAT D8T-3
2024-10-18,5.187,8.0,92.0,52.5,10.1215,CAT D8T-3
2024-10-17,18.791,10.0,90.0,174.7498,9.2996,CAT D8T-3
2024-10-16,10.308,12.0,88.0,108.8748,10.5622,CAT D8T-3
2024-10-15,10.97,6.0,94.0,97.625,8.8993,CAT D8T-3
2024-10-14,8.96,8.0,92.0,95.9998,10.7143,CAT D8T-3
2024-10-13,17.405,16.0,84.0,157.6248,9.0563,CAT D8T-3
2024-10-12,20.798,9.0,91.0,224.3748,10.7883,CAT D8T-3
2024-10-11,12.231,9.0,91.0,128.75,10.5265,CAT D8T-3
2024-10-10,12.073,20.0,80.0,98.6249,8.169,CAT D8T-3
2024-10-09,18.514,13.0,87.0,176.1248,9.5131,CAT D8T-3
2024-10-08,17.922,8.0,92.0,181.1248,10.1063,CAT D8T-3
2024-10-07,16.568,10.0,90.0,159.8748,9.6496,CAT D8T-3
2024-10-06,16.944,17.0,83.0,150.6248,8.8896,CAT D8T-3
2024-10-05,11.422,12.0,88.0,110.9998,9.7181,CAT D8T-3
2024-10-04,11.88,17.0,83.0,95.9998,8.0808,CAT D8T-3
2024-10-03,17.619,26.0,74.0,144.2498,8.1872,CAT D8T-3
2024-10-02,11.772,8.0,92.0,124.8749,10.6078,CAT D8T-3
2024-10-01,10.726,10.0,90.0,110.7499,10.3254,CAT D8T-3
2024-09-30,11.653,14.0,86.0,108.8748,9.3431,CAT D8T-3
2024-09-29,3.686,1.0,99.0,44.9999,12.2083,CAT D8T-3
2024-09-28,15.096,6.0,94.0,170.625,11.3027,CAT D8T-3
2024-09-27,16.867,21.0,79.0,134.5,7.9742,CAT D8T-3
2024-09-26,14.242,24.0,76.0,110.375,7.75,CAT D8T-3
2024-09-25,9.772,15.0,85.0,94.0001,9.6193,CAT D8T-3
2024-09-24,12.912,8.0,92.0,117.1249,9.071,CAT D8T-3
2024-09-23,11.133,4.0,96.0,117.8749,10.5879,CAT D8T-3
2024-09-22,11.971,12.0,88.0,120.1248,10.0347,CAT D8T-3
2024-09-21,8.986,13.0,87.0,85.5001,9.5148,CAT D8T-3
2024-09-20,12.179,13.0,87.0,115.5,9.4835,CAT D8T-3
2024-09-19,8.443,18.0,82.0,77.6248,9.194,CAT D8T-3
2024-09-18,8.151,26.0,74.0,68.5001,8.4039,CAT D8T-3
2024-09-17,8.189,15.0,85.0,79.6249,9.7234,CAT D8T-3
2024-09-16,8.73,19.0,81.0,81.5,9.3356,CAT D8T-3
2024-09-15,9.295,10.0,90.0,90.0,9.6826,CAT D8T-3
2024-09-14,8.038,6.0,94.0,87.3749,10.8702,CAT D8T-3
2024-09-13,8.773,10.0,90.0,77.4999,8.8339,CAT D8T-3
2024-09-12,4.858,14.0,86.0,32.1249,6.6128,CAT D8T-3
2024-09-11,8.943,34.0,66.0,54.7499,6.1221,CAT D8T-3
2024-09-10,8.817,21.0,79.0,57.4999,6.5215,CAT D8T-3
2024-09-09,8.927,26.0,74.0,57.25,6.4131,CAT D8T-3
2024-09-08,8.532,7.0,93.0,88.375,10.3581,CAT D8T-3
2024-09-07,4.204,5.0,95.0,39.1249,9.3066,CAT D8T-3
2024-09-06,7.636,15.0,85.0,61.0,7.9885,CAT D8T-3
2024-09-05,3.919,13.0,87.0,36.3749,9.2817,CAT D8T-3
2024-09-04,8.076,4.0,96.0,79.6249,9.8595,CAT D8T-3
2024-09-03,7.135,10.0,90.0,60.875,8.5319,CAT D8T-3
2024-09-02,4.683,12.0,88.0,39.0,8.328,CAT D8T-3
2024-09-01,4.137,11.0,89.0,37.5,9.0645,CAT D8T-3
2024-08-31,6.438,24.0,76.0,50.1251,7.7858,CAT D8T-3
2024-08-30,5.838,22.0,78.0,38.4999,6.5947,CAT D8T-3
2024-08-29,6.292,21.0,79.0,42.6249,6.7745,CAT D8T-3
2024-08-28,3.207,28.0,72.0,20.625,6.4312,CAT D8T-3
2024-08-27,4.996,6.0,94.0,46.2499,9.2574,CAT D8T-3
2024-08-26,0.696,65.0,35.0,5.3751,7.7229,CAT D8T-3
2024-08-25,0.916,60.0,40.0,8.518118536263737,9.299256043956044,CAT D8T-3
2024-08-23,0.638,63.0,37.0,0.8749,1.3714,CAT D8T-3
2024-08-22,3.279,14.0,86.0,26.0001,7.9293,CAT D8T-3
2024-08-21,3.702,16.0,84.0,33.375,9.0154,CAT D8T-3
2024-08-20,5.069,22.0,78.0,35.8751,7.0774,CAT D8T-3
2024-08-19,3.317,15.0,85.0,31.3749,9.4588,CAT D8T-3
2024-08-18,7.089,11.0,89.0,68.1249,9.6099,CAT D8T-3
2024-08-17,7.217,8.0,92.0,66.3751,9.197,CAT D8T-3
2024-08-16,7.494,12.0,88.0,63.9999,8.5402,CAT D8T-3
2024-08-15,7.955,14.0,86.0,66.7499,8.3909,CAT D8T-3
2024-08-14,7.343,19.0,81.0,65.0,8.852,CAT D8T-3
2024-08-13,5.602,13.0,87.0,42.6249,7.6089,CAT D8T-3
2024-08-12,5.362,13.0,87.0,41.75,7.7863,CAT D8T-3
2024-08-11,3.074,28.0,72.0,21.125,6.8722,CAT D8T-3
2024-08-10,2.756,33.0,67.0,19.75,7.1662,CAT D8T-3
2024-08-09,2.94,54.0,46.0,15.7499,5.3571,CAT D8T-3
2024-08-08,4.373,59.0,41.0,33.4999,7.6606,CAT D8T-3
2024-08-07,5.853,32.0,68.0,26.0001,4.4422,CAT D8T-3
2024-08-06,5.418,18.0,82.0,49.3751,9.1131,CAT D8T-3
2024-08-05,6.548,8.0,92.0,70.875,10.8239,CAT D8T-3
2024-08-04,6.859,4.0,96.0,72.875,10.6247,CAT D8T-3
2024-08-03,3.678,7.0,93.0,38.125,10.3657,CAT D8T-3
2024-08-02,6.859,1.0,99.0,73.75,10.7523,CAT D8T-3
2024-08-01,7.084,6.0,94.0,76.2498,10.7637,CAT D8T-3
2024-07-31,5.971,5.0,95.0,58.75,9.8392,CAT D8T-3
2024-07-30,6.972,5.0,95.0,74.6249,10.7035,CAT D8T-3
2024-07-29,5.566,17.0,83.0,48.0001,8.6238,CAT D8T-3
2024-07-28,1.465,24.0,76.0,8.5,5.802,CAT D8T-3
2024-07-27,6.361,8.0,92.0,64.8748,10.1988,CAT D8T-3
2024-07-26,6.334,2.0,98.0,81.8748,12.9263,CAT D8T-3
2024-07-25,7.637,3.0,97.0,96.25,12.6031,CAT D8T-3
2024-07-24,2.11,12.0,88.0,18.7499,8.8862,CAT D8T-3
2024-07-23,1.335,60.0,40.0,12.414506818681318,9.299256043956044,CAT D8T-3
2024-07-22,8.374,9.0,91.0,98.7499,11.7924,CAT D8T-3
2024-07-21,7.264,3.0,97.0,88.2498,12.1489,CAT D8T-3
2024-07-20,7.485,7.0,93.0,83.625,11.1723,CAT D8T-3
2024-07-19,12.722,4.0,96.0,150.9999,11.8692,CAT D8T-3
2024-07-18,4.571,10.0,90.0,49.8749,10.9111,CAT D8T-3
2024-07-17,6.392,22.0,78.0,55.6248,8.7022,CAT D8T-3
2024-07-16,8.682,5.0,95.0,97.625,11.2445,CAT D8T-3
2024-07-15,5.265,10.0,90.0,52.375,9.9478,CAT D8T-3
2024-07-14,2.497,44.0,56.0,40.6249,16.2695,CAT D8T-3
2024-07-13,6.804,27.0,73.0,30.5,4.4827,CAT D8T-3
2024-07-12,3.88,19.0,81.0,36.75,9.4716,CAT D8T-3
2024-07-11,4.715,16.0,84.0,46.2499,9.8091,CAT D8T-3
2024-07-10,6.057,12.0,88.0,52.8751,8.7296,CAT D8T-3
2024-07-09,6.508,48.0,52.0,38.25,5.8774,CAT D8T-3
2024-07-08,7.684,47.0,53.0,51.625,6.7185,CAT D8T-3
2024-07-07,7.159,29.0,71.0,63.0,8.8001,CAT D8T-3
2024-07-06,8.239,25.0,75.0,72.6248,8.8148,CAT D8T-3
2024-07-05,5.195,14.0,86.0,49.8749,9.6006,CAT D8T-3
2024-07-04,5.695,36.0,64.0,41.125,7.2212,CAT D8T-3
2024-07-03,10.749,16.0,84.0,99.125,9.2218,CAT D8T-3
2024-07-02,6.67,16.0,84.0,61.1249,9.1642,CAT D8T-3
2024-07-01,8.049,20.0,80.0,74.6249,9.2713,CAT D8T-3
2024-06-30,5.603,37.0,63.0,41.3749,7.3844,CAT D8T-3
2024-06-29,7.806,34.0,66.0,63.0,8.0707,CAT D8T-3
2024-06-28,4.524,8.0,92.0,51.8749,11.4666,CAT D8T-3
2024-06-27,7.997,31.0,69.0,69.5,8.6908,CAT D8T-3
2024-06-26,2.632,9.0,91.0,26.7501,10.1634,CAT D8T-3
2024-06-25,8.373,10.0,90.0,82.6248,9.868,CAT D8T-3
2024-06-24,8.916,15.0,85.0,79.375,8.9025,CAT D8T-3
2024-06-23,3.07,11.0,89.0,24.9999,8.1433,CAT D8T-3
2024-06-22,6.292,29.0,71.0,42.2501,6.7149,CAT D8T-3
2024-06-21,1.061,80.0,20.0,2.125,2.0028,CAT D8T-3
2024-06-20,0.562,53.0,47.0,1.7499,3.1137,CAT D8T-3
2024-06-19,3.509,31.0,69.0,25.8749,7.3739,CAT D8T-3
2024-06-18,9.435,6.0,94.0,99.2499,10.5193,CAT D8T-3
2024-06-17,9.489,6.0,94.0,97.75,10.3014,CAT D8T-3
2024-06-16,4.176,20.0,80.0,33.4999,8.022,CAT D8T-3
2024-06-15,4.384,6.0,94.0,53.0,12.0894,CAT D8T-3
2024-06-14,5.68,8.0,92.0,59.7499,10.5194,CAT D8T-3
2024-06-13,1.88,24.0,76.0,14.6251,7.7793,CAT D8T-3
2024-06-12,8.769,5.0,95.0,101.6249,11.5891,CAT D8T-3
2024-06-11,7.758,9.0,91.0,76.375,9.8447,CAT D8T-3
2024-06-10,8.134,5.0,95.0,81.7499,10.0504,CAT D8T-3
2024-06-09,4.741,5.0,95.0,44.1249,9.3071,CAT D8T-3
2024-06-08,8.895,12.0,88.0,70.9999,7.982,CAT D8T-3
2024-06-07,9.281,12.0,88.0,87.3749,9.4144,CAT D8T-3
2024-06-06,7.113,7.0,93.0,68.8749,9.683,CAT D8T-3
2024-06-05,8.546,4.0,96.0,98.7499,11.5551,CAT D8T-3
2024-06-04,5.21,9.0,91.0,58.4998,11.2284,CAT D8T-3
2024-06-03,6.679,7.0,93.0,69.5,10.4057,CAT D8T-3
2024-06-02,8.655,13.0,87.0,77.125,8.911,CAT D8T-3
2024-06-01,9.239,7.0,93.0,99.3749,10.756,CAT D8T-3
2024-05-31,8.293,9.0,91.0,78.2499,9.4356,CAT D8T-3
2024-05-30,8.865,9.0,91.0,77.4999,8.7422,CAT D8T-3
2024-05-29,8.358,5.0,95.0,92.0,11.0074,CAT D8T-3
2024-05-28,8.299,5.0,95.0,95.8749,11.5526,CAT D8T-3
2024-05-27,8.763,6.0,94.0,95.3751,10.8838,CAT D8T-3
2024-05-26,2.527,8.0,92.0,27.5,10.8825,CAT D8T-3
2024-05-25,6.008,6.0,94.0,73.0,12.1505,CAT D8T-3
2024-05-24,1.998,8.0,92.0,17.8749,8.9464,CAT D8T-3
2024-05-23,1.573,19.0,81.0,14.0001,8.9002,CAT D8T-3
2024-05-21,3.981,9.0,91.0,42.8749,10.7699,CAT D8T-3
2024-05-20,6.802,4.0,96.0,68.625,10.0889,CAT D8T-3
2024-05-19,3.908,12.0,88.0,42.7499,10.9391,CAT D8T-3
2024-05-18,6.37,5.0,95.0,77.0001,12.0879,CAT D8T-3
2024-05-17,6.068,8.0,92.0,65.25,10.7531,CAT D8T-3
2024-05-16,7.622,9.0,91.0,72.875,9.5612,CAT D8T-3
2024-05-15,4.416,12.0,88.0,48.0001,10.8696,CAT D8T-3
2024-05-14,6.258,11.0,89.0,62.1251,9.9273,CAT D8T-3
2024-05-13,8.743,7.0,93.0,93.8748,10.7371,CAT D8T-3
2024-05-12,2.764,11.0,89.0,30.375,10.9895,CAT D8T-3
2024-05-11,4.337,89.0,11.0,40.330873462637356,9.299256043956044,CAT D8T-3
2024-05-09,4.972,99.0,1.0,4.25,0.8548,CAT D8T-3
2024-03-31,1.979,13.0,87.0,15.625,7.8954,CAT D8T-3
2024-03-30,15.396,15.0,85.0,136.75,8.8822,CAT D8T-3
2024-03-29,17.034,23.0,77.0,149.8748,8.7986,CAT D8T-3
2024-03-28,18.31,10.0,90.0,187.9999,10.2676,CAT D8T-3
2024-03-27,13.221,13.0,87.0,133.6248,10.107,CAT D8T-3
2024-03-26,16.7,10.0,90.0,182.4998,10.9281,CAT D8T-3
2024-03-25,12.785,11.0,89.0,138.75,10.8526,CAT D8T-3
2024-03-24,4.165,18.0,82.0,40.8751,9.8139,CAT D8T-3
2024-03-23,12.189,29.0,71.0,105.5,8.6553,CAT D8T-3
2024-03-22,18.916,14.0,86.0,195.2498,10.3219,CAT D8T-3
2024-03-21,15.847,15.0,85.0,157.75,9.9546,CAT D8T-3
2024-03-20,18.734,10.0,90.0,200.2498,10.6891,CAT D8T-3
2024-03-19,18.268,12.0,88.0,194.0,10.6197,CAT D8T-3
2024-03-18,10.942,11.0,89.0,105.9998,9.6874,CAT D8T-3
2024-03-17,9.486,8.0,92.0,136.9999,14.4423,CAT D8T-3
2024-03-16,16.467,12.0,88.0,133.6248,8.1147,CAT D8T-3
2024-03-15,16.249,17.0,83.0,159.8748,9.8391,CAT D8T-3
2024-03-14,16.451,16.0,84.0,165.2499,10.045,CAT D8T-3
2024-03-13,12.958,15.0,85.0,124.3748,9.5983,CAT D8T-3
2024-03-12,17.867,18.0,82.0,157.6248,8.8221,CAT D8T-3
2024-03-11,5.402,10.0,90.0,51.9999,9.626,CAT D8T-3
2024-03-10,13.438,11.0,89.0,132.5,9.8601,CAT D8T-3
2024-03-09,19.045,14.0,86.0,179.9999,9.4513,CAT D8T-3
2024-03-08,17.585,13.0,87.0,171.1248,9.7313,CAT D8T-3
2024-03-07,18.867,12.0,88.0,185.4997,9.832,CAT D8T-3
2024-03-06,19.057,13.0,87.0,191.7498,10.0619,CAT D8T-3
2024-01-20,8.297,11.0,89.0,81.375,9.8078,CAT D8T-3
2024-01-19,17.637,17.0,83.0,155.875,8.838,CAT D8T-3
2024-01-18,18.393,11.0,89.0,178.5,9.7048,CAT D8T-3
2024-01-17,16.95,20.0,80.0,142.4999,8.4071,CAT D8T-3
2024-01-16,18.032,25.0,75.0,153.5,8.5127,CAT D8T-3
2024-01-15,12.128,15.0,85.0,107.2499,8.8432,CAT D8T-3
2024-01-14,11.421,9.0,91.0,122.8749,10.7587,CAT D8T-3
2024-01-13,10.018,16.0,84.0,87.125,8.6968,CAT D8T-3
2024-01-12,12.667,17.0,83.0,100.9998,7.9735,CAT D8T-3
2024-01-11,9.15,13.0,87.0,82.75,9.0437,CAT D8T-3
2024-01-10,3.449,10.0,90.0,27.5,7.9733,CAT D8T-3
2024-01-09,15.408,14.0,86.0,124.2499,8.064,CAT D8T-3
2024-01-08,12.867,10.0,90.0,104.9999,8.1604,CAT D8T-3
2024-01-07,4.657,4.0,96.0,47.7499,10.2534,CAT D8T-3
2024-01-06,13.039,33.0,67.0,82.75,6.3463,CAT D8T-3
2024-01-05,15.581,38.0,62.0,94.9999,6.0972,CAT D8T-3
2024-01-04,17.86,19.0,81.0,153.625,8.6016,CAT D8T-3
2024-01-03,17.129,23.0,77.0,146.7499,8.5673,CAT D8T-3
2024-01-02,5.227,21.0,79.0,40.25,7.7004,CAT D8T-3
2024-12-21,5.073,41.0,59.0,24.75,4.8788,CAT D8T-2
2024-12-20,12.309,30.0,70.0,69.8748,5.6767,CAT D8T-2
2024-12-19,10.873,64.0,36.0,39.0,3.5869,CAT D8T-2
2024-12-18,10.227,52.0,48.0,42.7499,4.1801,CAT D8T-2
2024-12-17,9.724,35.0,65.0,53.2499,5.4761,CAT D8T-2
2024-12-16,10.897,42.0,58.0,55.7501,5.1161,CAT D8T-2
2024-12-15,9.234,38.0,62.0,43.6251,4.7244,CAT D8T-2
2024-12-14,6.019,17.0,83.0,43.0001,7.1441,CAT D8T-2
2024-12-13,11.581,44.0,56.0,58.3749,5.0406,CAT D8T-2
2024-12-12,14.121,32.0,68.0,89.4999,6.3381,CAT D8T-2
2024-12-11,13.366,37.0,63.0,74.7498,5.5925,CAT D8T-2
2024-12-10,11.348,57.0,43.0,46.3749,4.0866,CAT D8T-2
2024-12-09,10.199,53.0,47.0,41.0,4.02,CAT D8T-2
2024-12-08,6.861,59.0,41.0,26.4999,3.8624,CAT D8T-2
2024-12-07,7.879,74.0,26.0,21.25,2.697,CAT D8T-2
2024-12-06,10.106,54.0,46.0,43.4999,4.3044,CAT D8T-2
2024-12-05,9.286,32.0,68.0,56.8749,6.1248,CAT D8T-2
2024-12-04,17.924,17.0,83.0,145.4999,8.1176,CAT D8T-2
2024-12-03,17.768,10.0,90.0,180.1249,10.1376,CAT D8T-2
2024-12-02,6.098,9.0,91.0,58.4998,9.5933,CAT D8T-2
2024-12-01,3.673,46.0,54.0,24.5001,6.6703,CAT D8T-2
2024-11-30,11.561,28.0,72.0,109.2499,9.4499,CAT D8T-2
2024-11-29,11.544,17.0,83.0,124.7499,10.8065,CAT D8T-2
2024-11-28,7.621,8.0,92.0,75.9999,9.9724,CAT D8T-2
2024-11-27,4.433,11.0,89.0,38.3749,8.6567,CAT D8T-2
2024-11-26,1.085,5.0,95.0,8.7499,8.0644,CAT D8T-2
2024-11-24,5.049,4.0,96.0,55.25,10.9428,CAT D8T-2
2024-11-23,10.375,12.0,88.0,110.9998,10.6988,CAT D8T-2
2024-11-22,14.0,10.0,90.0,148.75,10.625,CAT D8T-2
2024-11-21,9.881,7.0,93.0,119.0,12.0433,CAT D8T-2
2024-11-20,11.263,6.0,94.0,123.4999,10.9651,CAT D8T-2
2024-11-19,8.853,3.0,97.0,104.875,11.8463,CAT D8T-2
2024-11-18,7.867,5.0,95.0,91.1248,11.5832,CAT D8T-2
2024-11-17,5.702,13.0,87.0,50.4999,8.8565,CAT D8T-2
2024-11-16,3.776,11.0,89.0,36.6251,9.6994,CAT D8T-2
2024-11-15,7.406,19.0,81.0,57.8751,7.8146,CAT D8T-2
