,Date,machine_hours,idle_percentage,operating_percentage,total_fuel,gal_hour,Shovel
2629,2024-10-25,17.928,8.0,92.0,177.6248,9.9077,CAT 336-8
2630,2024-10-24,13.645,5.0,95.0,86.7499,6.3576,CAT 336-8
2631,2024-10-23,18.929,17.0,83.0,157.3749,8.314,CAT 336-8
2632,2024-10-22,9.803,30.0,70.0,73.75,7.5232,CAT 336-8
2633,2024-10-21,9.384,10.0,90.0,91.1248,9.7106,CAT 336-8
2634,2024-10-20,8.996,7.0,93.0,81.5,9.0596,CAT 336-8
2635,2024-10-19,18.558,9.0,91.0,187.2499,10.09,CAT 336-8
2636,2024-10-18,6.978,8.0,92.0,46.75,6.6996,CAT 336-8
2637,2024-10-17,12.441,12.0,88.0,97.625,7.847,CAT 336-8
2638,2024-10-16,9.848,13.0,87.0,75.9999,7.7173,CAT 336-8
2639,2024-10-15,8.224,12.0,88.0,70.0,8.5117,CAT 336-8
2640,2024-10-14,9.683,10.0,90.0,89.125,9.2043,CAT 336-8
2641,2024-10-13,9.544,25.0,75.0,116.2499,12.1804,CAT 336-8
2642,2024-10-12,18.713,11.0,89.0,185.1249,9.8928,CAT 336-8
2643,2024-10-11,18.6,8.0,92.0,128.4999,6.9086,CAT 336-8
2644,2024-10-10,6.079,16.0,84.0,51.625,8.4924,CAT 336-8
2645,2024-10-09,14.512,13.0,87.0,128.9999,8.8892,CAT 336-8
2646,2024-10-08,9.369,8.0,92.0,88.7499,9.4727,CAT 336-8
2647,2024-10-07,9.492,6.0,94.0,93.8748,9.8899,CAT 336-8
2648,2024-10-06,11.189,7.0,93.0,112.625,10.0657,CAT 336-8
2649,2024-10-05,9.464,12.0,88.0,87.2499,9.2191,CAT 336-8
2650,2024-10-04,17.157,21.0,79.0,180.4997,10.5205,CAT 336-8
2651,2024-10-03,16.894,8.0,92.0,116.3749,6.8885,CAT 336-8
2652,2024-10-02,14.744,26.0,74.0,164.25,11.1401,CAT 336-8
2653,2024-10-01,17.035,16.0,84.0,158.1249,9.2823,CAT 336-8
2654,2024-09-30,14.077,6.0,94.0,84.375,5.9938,CAT 336-8
2655,2024-09-29,4.294,15.0,85.0,30.7499,7.1611,CAT 336-8
2656,2024-09-28,8.802,16.0,84.0,64.1248,7.2853,CAT 336-8
2657,2024-09-27,12.564,8.0,92.0,103.4999,8.2378,CAT 336-8
2658,2024-09-26,9.185,13.0,87.0,80.3749,8.7507,CAT 336-8
2659,2024-09-25,7.414,9.0,91.0,67.375,9.0875,CAT 336-8
2660,2024-09-24,8.668,12.0,88.0,73.2499,8.4506,CAT 336-8
2661,2024-09-23,10.88,11.0,89.0,91.8751,8.4444,CAT 336-8
2662,2024-09-22,7.799,17.0,83.0,60.0001,7.6933,CAT 336-8
2663,2024-09-21,9.204,24.0,76.0,65.75,7.1436,CAT 336-8
2664,2024-09-20,9.189,21.0,79.0,71.8749,7.8218,CAT 336-8
2665,2024-09-19,9.09,20.0,80.0,71.8749,7.907,CAT 336-8
2666,2024-09-18,9.45,9.0,91.0,82.25,8.7037,CAT 336-8
2667,2024-09-17,9.151,21.0,79.0,71.5,7.8134,CAT 336-8
2668,2024-09-16,9.245,14.0,86.0,80.5001,8.7074,CAT 336-8
2669,2024-09-15,8.947,23.0,77.0,72.3749,8.0893,CAT 336-8
2670,2024-09-14,8.971,20.0,80.0,78.3751,8.7365,CAT 336-8
2671,2024-09-13,9.206,21.0,79.0,73.1249,7.9432,CAT 336-8
2672,2024-09-12,5.258,25.0,75.0,42.1249,8.0116,CAT 336-8
2673,2024-09-11,3.089,13.0,87.0,27.7499,8.9835,CAT 336-8
2674,2024-09-10,8.81,23.0,77.0,71.5,8.1158,CAT 336-8
2675,2024-09-09,4.131,22.0,78.0,34.2499,8.291,CAT 336-8
2676,2024-09-08,8.877,16.0,84.0,80.8749,9.1106,CAT 336-8
2677,2024-09-07,7.671,20.0,80.0,65.75,8.5712,CAT 336-8
2678,2024-09-06,8.776,22.0,78.0,73.5,8.3751,CAT 336-8
2679,2024-09-05,8.489,20.0,80.0,71.375,8.4079,CAT 336-8
2680,2024-09-04,9.127,18.0,82.0,79.875,8.7515,CAT 336-8
2681,2024-09-03,8.368,14.0,86.0,76.8748,9.1868,CAT 336-8
2682,2024-09-02,8.144,43.0,57.0,52.8751,6.4925,CAT 336-8
2683,2024-09-01,7.878,36.0,64.0,49.1249,6.2357,CAT 336-8
2684,2024-08-31,9.157,9.0,91.0,82.875,9.0505,CAT 336-8
2685,2024-08-30,7.363,10.0,90.0,67.6249,9.1844,CAT 336-8
2686,2024-08-29,9.333,13.0,87.0,83.3751,8.9334,CAT 336-8
2687,2024-08-28,9.404,10.0,90.0,88.1249,9.371,CAT 336-8
2688,2024-08-27,9.279,11.0,89.0,86.7499,9.349,CAT 336-8
2689,2024-08-26,9.113,8.0,92.0,84.125,9.2313,CAT 336-8
2690,2024-08-25,,,,0.125,,CAT 336-8
2691,2024-08-24,5.051,17.0,83.0,37.3751,7.3995,CAT 336-8
2692,2024-08-23,3.98,8.0,92.0,36.75,9.2337,CAT 336-8
2693,2024-08-22,9.383,10.0,90.0,85.625,9.1256,CAT 336-8
2694,2024-08-21,9.406,11.0,89.0,87.4998,9.3026,CAT 336-8
2695,2024-08-20,9.476,16.0,84.0,83.8749,8.8513,CAT 336-8
2696,2024-08-19,9.673,14.0,86.0,86.1251,8.9037,CAT 336-8
2697,2024-08-18,9.164,10.0,90.0,84.4999,9.2208,CAT 336-8
2698,2024-08-17,9.391,5.0,95.0,98.375,10.4755,CAT 336-8
2699,2024-08-16,9.251,18.0,82.0,80.3749,8.6882,CAT 336-8
2700,2024-08-15,9.446,5.0,95.0,95.1249,10.0704,CAT 336-8
2701,2024-08-14,9.384,12.0,88.0,87.0,9.2711,CAT 336-8
2702,2024-08-13,10.234,13.0,87.0,94.9999,9.2828,CAT 336-8
2703,2024-08-12,9.377,11.0,89.0,90.1249,9.6113,CAT 336-8
2704,2024-08-11,3.955,52.0,48.0,19.875,5.0253,CAT 336-8
2705,2024-08-10,5.58,18.0,82.0,48.125,8.6246,CAT 336-8
2706,2024-08-09,6.785,11.0,89.0,63.5001,9.3589,CAT 336-8
2707,2024-08-08,4.652,25.0,75.0,34.9999,7.5236,CAT 336-8
2708,2024-08-07,4.443,79.0,21.0,9.0001,2.0257,CAT 336-8
2709,2024-08-06,2.044,83.0,17.0,3.1249,1.5288,CAT 336-8
2710,2024-08-05,4.482,81.0,19.0,7.125,1.5897,CAT 336-8
2711,2024-08-04,1.679,77.0,23.0,2.75,1.6379,CAT 336-8
2712,2024-08-03,1.478,,,,,CAT 336-8
2713,2024-08-02,,,,,,CAT 336-8
2714,2024-08-01,,,,,,CAT 336-8
2715,2024-07-31,,,,,,CAT 336-8
2716,2024-07-30,,,,,,CAT 336-8
2717,2024-07-29,,,,,,CAT 336-8
2718,2024-07-28,,,,,,CAT 336-8
2719,2024-07-27,0.0,,,,,CAT 336-8
2720,2024-07-26,0.161,93.0,7.0,0.2499,1.5522,CAT 336-8
2721,2024-07-25,1.037,63.0,37.0,1.8751,1.8082,CAT 336-8
2722,2024-07-24,0.0,,,,,CAT 336-8
2723,2024-07-23,,,,,,CAT 336-8
2724,2024-07-22,,,,,,CAT 336-8
2725,2024-07-21,,,,,,CAT 336-8
2726,2024-07-20,,,,,,CAT 336-8
2727,2024-07-19,,,,,,CAT 336-8
2728,2024-07-18,,,,,,CAT 336-8
2729,2024-07-17,,,,,,CAT 336-8
2730,2024-07-16,,,,,,CAT 336-8
2731,2024-07-15,,,,,,CAT 336-8
2732,2024-07-14,,,,,,CAT 336-8
2733,2024-07-13,,,,,,CAT 336-8
2734,2024-07-12,,,,,,CAT 336-8
2735,2024-07-11,,,,,,CAT 336-8
2736,2024-07-10,,,,,,CAT 336-8
2737,2024-07-09,,,,,,CAT 336-8
2738,2024-07-08,,,,,,CAT 336-8
2739,2024-07-07,,,,,,CAT 336-8
2740,2024-07-06,,,,,,CAT 336-8
2741,2024-07-05,,,,,,CAT 336-8
2742,2024-07-04,,,,,,CAT 336-8
2743,2024-07-03,,,,,,CAT 336-8
2744,2024-07-02,,,,,,CAT 336-8
2745,2024-07-01,,,,,,CAT 336-8
2746,2024-06-30,,,,,,CAT 336-8
2747,2024-06-29,,,,,,CAT 336-8
2748,2024-06-28,,,,,,CAT 336-8
2749,2024-06-27,,,,,,CAT 336-8
2750,2024-06-26,,,,,,CAT 336-8
2751,2024-06-25,,,,,,CAT 336-8
2752,2024-06-24,,,,,,CAT 336-8
2753,2024-06-23,,,,,,CAT 336-8
2754,2024-06-22,,,,,,CAT 336-8
2755,2024-06-21,,,,,,CAT 336-8
2756,2024-06-20,,,,,,CAT 336-8
2757,2024-06-19,,,,,,CAT 336-8
2758,2024-06-18,,,,,,CAT 336-8
2759,2024-06-17,,,,,,CAT 336-8
2760,2024-06-16,,,,,,CAT 336-8
2761,2024-06-15,,,,,,CAT 336-8
2762,2024-06-14,,,,,,CAT 336-8
2763,2024-06-13,,,,,,CAT 336-8
2764,2024-06-12,,,,,,CAT 336-8
2765,2024-06-11,,,,,,CAT 336-8
2766,2024-06-10,,,,,,CAT 336-8
2767,2024-06-09,,,,,,CAT 336-8
2768,2024-06-08,,,,,,CAT 336-8
2769,2024-06-07,,,,,,CAT 336-8
2770,2024-06-06,,,,,,CAT 336-8
2771,2024-06-05,,,,,,CAT 336-8
2772,2024-06-04,,,,,,CAT 336-8
2773,2024-06-03,,,,,,CAT 336-8
2774,2024-06-02,,,,,,CAT 336-8
2775,2024-06-01,,,,,,CAT 336-8
2776,2024-05-31,,,,,,CAT 336-8
2777,2024-05-30,,,,,,CAT 336-8
2778,2024-05-29,,,,,,CAT 336-8
2779,2024-05-28,,,,,,CAT 336-8
2780,2024-05-27,,,,,,CAT 336-8
2781,2024-05-26,,,,,,CAT 336-8
2782,2024-05-25,,,,,,CAT 336-8
2783,2024-05-24,,,,,,CAT 336-8
2784,2024-05-23,,,,,,CAT 336-8
2785,2024-05-22,,,,,,CAT 336-8
2786,2024-05-21,,,,,,CAT 336-8
2787,2024-05-20,,,,,,CAT 336-8
2788,2024-05-19,,,,,,CAT 336-8
2789,2024-05-18,,,,,,CAT 336-8
2790,2024-05-17,,,,,,CAT 336-8
2791,2024-05-16,,,,,,CAT 336-8
2792,2024-05-15,,,,,,CAT 336-8
2793,2024-05-14,,,,,,CAT 336-8
2794,2024-05-13,,,,,,CAT 336-8
2795,2024-05-12,,,,,,CAT 336-8
2796,2024-05-11,,,,,,CAT 336-8
2797,2024-05-10,,,,,,CAT 336-8
2798,2024-05-09,,,,,,CAT 336-8
2799,2024-05-08,,,,,,CAT 336-8
2800,2024-05-07,,,,,,CAT 336-8
2801,2024-05-06,,,,,,CAT 336-8
2802,2024-05-05,,,,,,CAT 336-8
2803,2024-05-04,,,,,,CAT 336-8
2804,2024-05-03,,,,,,CAT 336-8
2805,2024-05-02,,,,,,CAT 336-8
2806,2024-05-01,,,,,,CAT 336-8
2807,2024-04-30,,,,,,CAT 336-8
2808,2024-04-29,,,,,,CAT 336-8
2809,2024-04-28,,,,,,CAT 336-8
2810,2024-04-27,,,,,,CAT 336-8
2811,2024-04-26,,,,,,CAT 336-8
2812,2024-04-25,,,,,,CAT 336-8
2813,2024-04-24,,,,,,CAT 336-8
2814,2024-04-23,,,,,,CAT 336-8
2815,2024-04-22,,,,,,CAT 336-8
2816,2024-04-21,,,,,,CAT 336-8
2817,2024-04-20,,,,,,CAT 336-8
2818,2024-04-19,,,,,,CAT 336-8
2819,2024-04-18,,,,,,CAT 336-8
2820,2024-04-17,,,,,,CAT 336-8
2821,2024-04-16,,,,,,CAT 336-8
2822,2024-04-15,,,,,,CAT 336-8
2823,2024-04-14,,,,,,CAT 336-8
2824,2024-04-13,,,,,,CAT 336-8
2825,2024-04-12,,,,,,CAT 336-8
2826,2024-04-11,,,,,,CAT 336-8
2827,2024-04-10,,,,,,CAT 336-8
2828,2024-04-09,,,,,,CAT 336-8
2829,2024-04-08,,,,,,CAT 336-8
2830,2024-04-07,,,,,,CAT 336-8
2831,2024-04-06,,,,,,CAT 336-8
2832,2024-04-05,,,,,,CAT 336-8
2833,2024-04-04,,,,,,CAT 336-8
2834,2024-04-03,,,,,,CAT 336-8
2835,2024-04-02,,,,,,CAT 336-8
2836,2024-04-01,,,,,,CAT 336-8
2837,2024-03-31,,,,,,CAT 336-8
2838,2024-03-30,,,,,,CAT 336-8
2839,2024-03-29,,,,,,CAT 336-8
2840,2024-03-28,,,,,,CAT 336-8
2841,2024-03-27,,,,,,CAT 336-8
2842,2024-03-26,,,,,,CAT 336-8
2843,2024-03-25,,,,,,CAT 336-8
2844,2024-03-24,,,,,,CAT 336-8
2845,2024-03-23,,,,,,CAT 336-8
2846,2024-03-22,,,,,,CAT 336-8
2847,2024-03-21,,,,,,CAT 336-8
2848,2024-03-20,,,,,,CAT 336-8
2849,2024-03-19,,,,,,CAT 336-8
2850,2024-03-18,,,,,,CAT 336-8
2851,2024-03-17,,,,,,CAT 336-8
2852,2024-03-16,,,,,,CAT 336-8
2853,2024-03-15,,,,,,CAT 336-8
2854,2024-03-14,,,,,,CAT 336-8
2855,2024-03-13,,,,,,CAT 336-8
2856,2024-03-12,,,,,,CAT 336-8
2857,2024-03-11,,,,,,CAT 336-8
2858,2024-03-10,,,,,,CAT 336-8
2859,2024-03-09,,,,,,CAT 336-8
2860,2024-03-08,,,,,,CAT 336-8
2861,2024-03-07,,,,,,CAT 336-8
2862,2024-03-06,,,,,,CAT 336-8
2863,2024-03-05,,,,,,CAT 336-8
2864,2024-03-04,,,,,,CAT 336-8
2865,2024-03-03,,,,,,CAT 336-8
2866,2024-03-02,,,,,,CAT 336-8
2867,2024-03-01,,,,,,CAT 336-8
2868,2024-02-29,,,,,,CAT 336-8
2869,2024-02-28,,,,,,CAT 336-8
2870,2024-02-27,,,,,,CAT 336-8
2871,2024-02-26,,,,,,CAT 336-8
2872,2024-02-25,,,,,,CAT 336-8
2873,2024-02-24,,,,,,CAT 336-8
2874,2024-02-23,,,,,,CAT 336-8
2875,2024-02-22,,,,,,CAT 336-8
2876,2024-02-21,,,,,,CAT 336-8
2877,2024-02-20,,,,,,CAT 336-8
2878,2024-02-19,,,,,,CAT 336-8
2879,2024-02-18,,,,,,CAT 336-8
2880,2024-02-17,,,,,,CAT 336-8
2881,2024-02-16,,,,,,CAT 336-8
2882,2024-02-15,,,,,,CAT 336-8
2883,2024-02-14,0.0,,,,,CAT 336-8
2884,2024-02-13,0.0,,,0.0,,CAT 336-8
2885,2024-02-12,0.0,,,0.0,,CAT 336-8
2886,2024-02-11,0.0,,,0.0,,CAT 336-8
2887,2024-02-10,0.0,,,0.0,,CAT 336-8
2888,2024-02-09,0.0,,,0.0,,CAT 336-8
2889,2024-02-08,0.0,,,0.0,,CAT 336-8
2890,2024-02-07,0.0,,,0.0,,CAT 336-8
2891,2024-02-06,0.0,,,0.0,,CAT 336-8
2892,2024-02-05,0.0,,,0.0,,CAT 336-8
2893,2024-02-04,0.0,,,0.0,,CAT 336-8
2894,2024-02-03,0.0,,,0.0,,CAT 336-8
2895,2024-02-02,0.0,,,0.0,,CAT 336-8
2896,2024-02-01,0.0,,,0.0,,CAT 336-8
2897,2024-01-31,0.0,,,0.0,,CAT 336-8
2898,2024-01-30,0.0,,,0.0,,CAT 336-8
2899,2024-01-29,0.0,,,0.0,,CAT 336-8
2900,2024-01-28,0.0,,,0.0,,CAT 336-8
2901,2024-01-27,0.0,,,0.0,,CAT 336-8
2902,2024-01-26,0.0,,,0.0,,CAT 336-8
2903,2024-01-25,0.0,,,0.0,,CAT 336-8
2904,2024-01-24,0.0,,,0.0,,CAT 336-8
2905,2024-01-23,0.0,,,0.0,,CAT 336-8
2906,2024-01-22,0.0,,,0.0,,CAT 336-8
2907,2024-01-21,0.0,,,0.0,,CAT 336-8
2908,2024-01-20,0.876,57.0,43.0,2.25,2.5684,CAT 336-8
2909,2024-01-19,0.516,68.0,32.0,0.8749,1.6956,CAT 336-8
2910,2024-01-18,19.773,14.0,86.0,159.25,8.0539,CAT 336-8
2911,2024-01-17,15.643,6.0,94.0,143.75,9.1894,CAT 336-8
2912,2024-01-16,18.929,18.0,82.0,155.75,8.2281,CAT 336-8
2913,2024-01-15,14.305,17.0,83.0,121.875,8.5198,CAT 336-8
2914,2024-01-14,14.726,7.0,93.0,139.5,9.473,CAT 336-8
2915,2024-01-13,17.382,21.0,79.0,137.8748,7.9321,CAT 336-8
2916,2024-01-12,15.668,21.0,79.0,125.1248,7.986,CAT 336-8
2917,2024-01-11,14.118,17.0,83.0,114.2499,8.0925,CAT 336-8
2918,2024-01-10,12.11,10.0,90.0,106.875,8.8254,CAT 336-8
2919,2024-01-09,9.477,9.0,91.0,87.6251,9.2461,CAT 336-8
2920,2024-01-08,9.433,5.0,95.0,95.1249,10.0843,CAT 336-8
2921,2024-01-07,7.187,10.0,90.0,63.75,8.8702,CAT 336-8
2922,2024-01-06,15.482,10.0,90.0,138.6248,8.9539,CAT 336-8
2923,2024-01-05,18.911,12.0,88.0,164.125,8.6788,CAT 336-8
2924,2024-01-04,18.568,11.0,89.0,163.3748,8.7987,CAT 336-8
2925,2024-01-03,19.213,13.0,87.0,162.125,8.4383,CAT 336-8
2926,2024-01-02,8.739,10.0,90.0,76.2501,8.7253,CAT 336-8
2927,2024-01-01,0.0,,,0.0,,CAT 336-8
